"",tSNE_1,tSNE_2,Cluster
6_#_BRCA_00116_TCGA-A2-A4RY-01Z-00-DX1,-6.85575868983684,8.23838317001757,5
0_#_BRCA_00117_TCGA-A2-A4S0-01Z-00-DX1,-2.70442514174186,-31.5127962920456,9
1_#_BRCA_00117_TCGA-A2-A4S0-01Z-00-DX1,-1.48407903288319,-29.660130124467,9
5_#_BRCA_00117_TCGA-A2-A4S0-01Z-00-DX1,-2.50497419754277,-31.4617654902446,9
3_#_BRCA_00117_TCGA-A2-A4S0-01Z-00-DX1,-2.82735794087241,-31.5233731493453,9
4_#_BRCA_00117_TCGA-A2-A4S0-01Z-00-DX1,-6.70925353446596,8.20666420068455,5
2_#_BRCA_00117_TCGA-A2-A4S0-01Z-00-DX1,-20.7718404093537,11.6030040392653,5
0_#_BRCA_00118_TCGA-A2-A4S1-01Z-00-DX1,-8.96658358218575,16.5918500950749,1
1_#_BRCA_00118_TCGA-A2-A4S1-01Z-00-DX1,-3.21406507153257,22.9978413691539,1
2_#_BRCA_00118_TCGA-A2-A4S1-01Z-00-DX1,25.2983871837282,-7.99678365930401,4
3_#_BRCA_00118_TCGA-A2-A4S1-01Z-00-DX1,24.7237930653694,11.8133086852717,7
4_#_BRCA_00118_TCGA-A2-A4S1-01Z-00-DX1,-16.5348916664206,3.19982497998166,9
5_#_BRCA_00118_TCGA-A2-A4S1-01Z-00-DX1,-20.0406834521582,12.7801217095267,5
0_#_BRCA_00119_TCGA-A2-A4S2-01Z-00-DX1,27.1936915942886,20.6289185893078,7
3_#_BRCA_00119_TCGA-A2-A4S2-01Z-00-DX1,-14.3750400512266,8.86492796279752,5
2_#_BRCA_00119_TCGA-A2-A4S2-01Z-00-DX1,26.5190092933381,19.6271996427956,7
1_#_BRCA_00119_TCGA-A2-A4S2-01Z-00-DX1,-17.8308084875311,15.8637572098369,5
4_#_BRCA_00119_TCGA-A2-A4S2-01Z-00-DX1,13.6786752289926,-3.40653372932958,5
5_#_BRCA_00119_TCGA-A2-A4S2-01Z-00-DX1,-16.2438654881825,20.9987569207971,5
0_#_BRCA_00120_TCGA-A2-A4S3-01Z-00-DX1,-18.3193948655204,18.7517687651438,5
2_#_BRCA_00120_TCGA-A2-A4S3-01Z-00-DX1,-19.7882668440745,18.7391708619959,5
1_#_BRCA_00120_TCGA-A2-A4S3-01Z-00-DX1,-23.9138551468237,17.730130879064,5
5_#_BRCA_00120_TCGA-A2-A4S3-01Z-00-DX1,-24.1106878121557,17.8033877232601,5
4_#_BRCA_00120_TCGA-A2-A4S3-01Z-00-DX1,19.4459992556791,-9.16167295848624,4
3_#_BRCA_00120_TCGA-A2-A4S3-01Z-00-DX1,35.8199397424689,8.13782521798131,7
1_#_BRCA_00121_TCGA-A7-A0CD-01Z-00-DX1,-19.7883633667927,-11.39555922185,2
2_#_BRCA_00121_TCGA-A7-A0CD-01Z-00-DX1,-14.36037977479,33.5952764697742,6
0_#_BRCA_00121_TCGA-A7-A0CD-01Z-00-DX1,-16.2321526713589,-13.5458971322985,2
3_#_BRCA_00121_TCGA-A7-A0CD-01Z-00-DX1,-19.8506786809316,-11.3935404667711,2
6_#_BRCA_00121_TCGA-A7-A0CD-01Z-00-DX1,-11.5493267209235,27.5332518270416,6
4_#_BRCA_00121_TCGA-A7-A0CD-01Z-00-DX1,28.3443092173341,7.39407997463375,7
5_#_BRCA_00121_TCGA-A7-A0CD-01Z-00-DX1,33.1964074321806,18.5271865446247,7
0_#_BRCA_00123_TCGA-A7-A0CE-01Z-00-DX1,-25.8744172731199,-1.77463325255635,2
1_#_BRCA_00123_TCGA-A7-A0CE-01Z-00-DX1,-26.2932373288339,-1.9316619456998,2
2_#_BRCA_00123_TCGA-A7-A0CE-01Z-00-DX1,-25.8741796200831,-1.80976605644064,2
3_#_BRCA_00123_TCGA-A7-A0CE-01Z-00-DX1,-5.17399143925682,10.427316323969,5
4_#_BRCA_00123_TCGA-A7-A0CE-01Z-00-DX1,-25.7892261688582,-1.73729131363109,2
5_#_BRCA_00123_TCGA-A7-A0CE-01Z-00-DX1,-26.4910990242743,4.4063926111897,2
4_#_BRCA_00124_TCGA-A7-A0CE-01Z-00-DX2,-5.14770762012034,10.3858215004065,5
1_#_BRCA_00124_TCGA-A7-A0CE-01Z-00-DX2,-25.7879282990572,-1.76467144662688,2
3_#_BRCA_00124_TCGA-A7-A0CE-01Z-00-DX2,-23.3452079991211,2.42263982242286,5
2_#_BRCA_00124_TCGA-A7-A0CE-01Z-00-DX2,-26.4540121165005,-1.90931554171246,2
6_#_BRCA_00124_TCGA-A7-A0CE-01Z-00-DX2,-26.0135382855794,-1.85633706391253,2
0_#_BRCA_00124_TCGA-A7-A0CE-01Z-00-DX2,-26.1991932792058,-1.91478050358624,2
5_#_BRCA_00124_TCGA-A7-A0CE-01Z-00-DX2,-25.9294234271047,-1.88749467148408,2
2_#_BRCA_00125_TCGA-A7-A0CG-01Z-00-DX1,29.9069203336846,0.937059873903141,7
3_#_BRCA_00125_TCGA-A7-A0CG-01Z-00-DX1,23.7129388493908,19.0581139504404,7
1_#_BRCA_00125_TCGA-A7-A0CG-01Z-00-DX1,4.02827015467395,1.89348185640377,7
4_#_BRCA_00125_TCGA-A7-A0CG-01Z-00-DX1,-8.95922429730985,38.3494404548359,6
0_#_BRCA_00125_TCGA-A7-A0CG-01Z-00-DX1,-9.28164728846846,37.7041111279177,6
5_#_BRCA_00125_TCGA-A7-A0CG-01Z-00-DX1,30.0496259980668,0.681075720618772,7
6_#_BRCA_00125_TCGA-A7-A0CG-01Z-00-DX1,-3.75470180147836,4.37247562158425,6
4_#_BRCA_00126_TCGA-A7-A0CG-01Z-00-DX2,1.87771540201577,34.4663659225146,6
0_#_BRCA_00126_TCGA-A7-A0CG-01Z-00-DX2,-9.04835465767156,37.9110224462736,6
5_#_BRCA_00126_TCGA-A7-A0CG-01Z-00-DX2,-16.9204584174928,29.3866965038356,6
1_#_BRCA_00126_TCGA-A7-A0CG-01Z-00-DX2,-16.1249978693068,28.2576028572479,6
6_#_BRCA_00126_TCGA-A7-A0CG-01Z-00-DX2,-9.20212777166542,37.8801406551519,6
2_#_BRCA_00126_TCGA-A7-A0CG-01Z-00-DX2,34.9709553452566,18.9336685378366,7
3_#_BRCA_00126_TCGA-A7-A0CG-01Z-00-DX2,-13.8061273562418,28.7110755514276,6
0_#_BRCA_00127_TCGA-A7-A0CH-01Z-00-DX1,-23.3374553595715,15.5456666427716,5
4_#_BRCA_00127_TCGA-A7-A0CH-01Z-00-DX1,-25.3656948571754,8.68412892714305,5
2_#_BRCA_00127_TCGA-A7-A0CH-01Z-00-DX1,-6.47315135471373,-14.2425212030093,5
1_#_BRCA_00127_TCGA-A7-A0CH-01Z-00-DX1,20.6601434556074,10.8651967793131,7
6_#_BRCA_00127_TCGA-A7-A0CH-01Z-00-DX1,-25.0966384464897,17.1112371254498,5
3_#_BRCA_00127_TCGA-A7-A0CH-01Z-00-DX1,-22.619670999266,6.94463173826367,5
5_#_BRCA_00127_TCGA-A7-A0CH-01Z-00-DX1,-21.493821553852,12.1699343337699,5
0_#_BRCA_00128_TCGA-A7-A0CH-01Z-00-DX2,-24.9019539385167,16.7377116763921,5
3_#_BRCA_00128_TCGA-A7-A0CH-01Z-00-DX2,-24.273346535442,8.63602429938099,5
2_#_BRCA_00128_TCGA-A7-A0CH-01Z-00-DX2,-6.5198437502486,-15.0899097214276,5
1_#_BRCA_00128_TCGA-A7-A0CH-01Z-00-DX2,-5.25825235532036,-20.4707473792316,2
4_#_BRCA_00128_TCGA-A7-A0CH-01Z-00-DX2,-24.6658479540531,8.03556978491677,5
5_#_BRCA_00128_TCGA-A7-A0CH-01Z-00-DX2,-23.7812984592548,8.87228520449823,5
0_#_BRCA_00129_TCGA-A7-A0CJ-01Z-00-DX1,-1.4022143686316,8.00803744840512,5
3_#_BRCA_00129_TCGA-A7-A0CJ-01Z-00-DX1,-1.37178035210393,8.08190545011811,5
2_#_BRCA_00129_TCGA-A7-A0CJ-01Z-00-DX1,13.5228729171645,-3.56030069920373,5
6_#_BRCA_00129_TCGA-A7-A0CJ-01Z-00-DX1,20.3272798012137,12.9289270031614,5
5_#_BRCA_00129_TCGA-A7-A0CJ-01Z-00-DX1,-6.00535236996741,-24.2261572581689,2
7_#_BRCA_00129_TCGA-A7-A0CJ-01Z-00-DX1,-1.59460358136739,8.14271153936127,5
4_#_BRCA_00129_TCGA-A7-A0CJ-01Z-00-DX1,-9.06358562346897,-11.3608055882739,5
1_#_BRCA_00129_TCGA-A7-A0CJ-01Z-00-DX1,16.8873111543449,-4.21994907582628,4
0_#_BRCA_00130_TCGA-A7-A0CJ-01Z-00-DX2,-22.2580006392786,3.60287092315931,5
3_#_BRCA_00130_TCGA-A7-A0CJ-01Z-00-DX2,-29.2256814549906,12.2973398701645,5
1_#_BRCA_00130_TCGA-A7-A0CJ-01Z-00-DX2,-26.7514639160286,-2.24471985194794,2
2_#_BRCA_00130_TCGA-A7-A0CJ-01Z-00-DX2,-25.5786246097385,8.09416400608036,5
5_#_BRCA_00130_TCGA-A7-A0CJ-01Z-00-DX2,-23.0883936122419,2.94212296135572,5
4_#_BRCA_00130_TCGA-A7-A0CJ-01Z-00-DX2,-27.1224967173043,-2.54126045648533,2
6_#_BRCA_00130_TCGA-A7-A0CJ-01Z-00-DX2,-27.1650297546847,-2.47114059235292,2
8_#_BRCA_00130_TCGA-A7-A0CJ-01Z-00-DX2,-26.8148694832901,-2.27700048481562,2
7_#_BRCA_00130_TCGA-A7-A0CJ-01Z-00-DX2,19.9322039979611,12.0049378252491,5
9_#_BRCA_00130_TCGA-A7-A0CJ-01Z-00-DX2,-27.0221376219915,11.7205470550106,5
3_#_BRCA_00131_TCGA-A7-A0D9-01Z-00-DX1,3.15536319473716,33.5675782848837,6
2_#_BRCA_00131_TCGA-A7-A0D9-01Z-00-DX1,13.7246022466688,-4.00082719194459,5
1_#_BRCA_00131_TCGA-A7-A0D9-01Z-00-DX1,23.7612091314972,5.93736508500885,7
0_#_BRCA_00131_TCGA-A7-A0D9-01Z-00-DX1,-13.5046168260606,25.4085376629926,6
4_#_BRCA_00131_TCGA-A7-A0D9-01Z-00-DX1,-4.65306678980253,10.679736031656,5
6_#_BRCA_00131_TCGA-A7-A0D9-01Z-00-DX1,-11.6648947392286,27.8316704384713,6
5_#_BRCA_00131_TCGA-A7-A0D9-01Z-00-DX1,-19.3393785489076,15.4839831676828,5
0_#_BRCA_00132_TCGA-A7-A0D9-01Z-00-DX2,-18.7190738951236,27.3471109558134,6
1_#_BRCA_00132_TCGA-A7-A0D9-01Z-00-DX2,-16.3955554481379,21.0892982918415,5
2_#_BRCA_00132_TCGA-A7-A0D9-01Z-00-DX2,-5.7508896659744,10.9281456483616,7
4_#_BRCA_00132_TCGA-A7-A0D9-01Z-00-DX2,7.55172773462568,32.8322593159343,7
5_#_BRCA_00132_TCGA-A7-A0D9-01Z-00-DX2,-7.18279031752586,12.7382658558486,7
3_#_BRCA_00132_TCGA-A7-A0D9-01Z-00-DX2,-13.3763589252278,25.6439314857692,6
6_#_BRCA_00132_TCGA-A7-A0D9-01Z-00-DX2,18.6111108916064,9.0589289800587,7
0_#_BRCA_00133_TCGA-A7-A0DA-01Z-00-DX1,22.6916976263695,11.8595628909672,7
1_#_BRCA_00133_TCGA-A7-A0DA-01Z-00-DX1,-24.6369188038807,6.64372415944388,5
2_#_BRCA_00133_TCGA-A7-A0DA-01Z-00-DX1,-24.6808136320522,6.60181479198507,5
3_#_BRCA_00133_TCGA-A7-A0DA-01Z-00-DX1,-23.7262436844822,6.46004900426473,5
4_#_BRCA_00133_TCGA-A7-A0DA-01Z-00-DX1,-25.6179764646455,8.07821343080882,5
5_#_BRCA_00133_TCGA-A7-A0DA-01Z-00-DX1,-24.4334583394714,6.15970459609955,5
6_#_BRCA_00133_TCGA-A7-A0DA-01Z-00-DX1,-26.4044356500521,4.13383032542131,2
7_#_BRCA_00133_TCGA-A7-A0DA-01Z-00-DX1,22.3025927545612,-9.85319549131951,4
2_#_BRCA_00134_TCGA-A7-A0DA-01Z-00-DX2,-26.3551075405271,4.32658723157064,2
0_#_BRCA_00134_TCGA-A7-A0DA-01Z-00-DX2,15.355968618706,-3.92514502691343,4
1_#_BRCA_00134_TCGA-A7-A0DA-01Z-00-DX2,-27.3562532430217,11.5619743501965,5
6_#_BRCA_00134_TCGA-A7-A0DA-01Z-00-DX2,-25.3341207046157,8.77399101808356,5
4_#_BRCA_00134_TCGA-A7-A0DA-01Z-00-DX2,-26.0341349588723,19.3550619274401,5
3_#_BRCA_00134_TCGA-A7-A0DA-01Z-00-DX2,-21.041846663856,-9.08973625929114,9
5_#_BRCA_00134_TCGA-A7-A0DA-01Z-00-DX2,-21.5059613990239,22.6260801376459,5
7_#_BRCA_00134_TCGA-A7-A0DA-01Z-00-DX2,-4.74896898789763,8.54085671782143,5
0_#_BRCA_00135_TCGA-A7-A0DB-01Z-00-DX1,13.6053025446004,-3.47253715473711,5
1_#_BRCA_00135_TCGA-A7-A0DB-01Z-00-DX1,-18.6796116971387,12.6895575899648,5
4_#_BRCA_00135_TCGA-A7-A0DB-01Z-00-DX1,-19.1361716025275,17.3186451988228,5
2_#_BRCA_00135_TCGA-A7-A0DB-01Z-00-DX1,-3.60331316090782,11.5327297974075,5
3_#_BRCA_00135_TCGA-A7-A0DB-01Z-00-DX1,-10.4450326168447,9.88972882134666,5
5_#_BRCA_00135_TCGA-A7-A0DB-01Z-00-DX1,9.12422645950634,31.1114296132465,6
6_#_BRCA_00135_TCGA-A7-A0DB-01Z-00-DX1,14.2863144779166,-5.80789494435869,5
7_#_BRCA_00135_TCGA-A7-A0DB-01Z-00-DX1,-2.15006167564014,12.8062826845219,5
0_#_BRCA_00136_TCGA-A7-A0DB-01Z-00-DX2,-18.6309860656132,12.7034172756194,5
3_#_BRCA_00136_TCGA-A7-A0DB-01Z-00-DX2,-22.1649457995674,21.0326103043191,5
6_#_BRCA_00136_TCGA-A7-A0DB-01Z-00-DX2,-19.7835622371503,18.3038168687313,5
1_#_BRCA_00136_TCGA-A7-A0DB-01Z-00-DX2,-19.8890730297814,18.5744152864979,5
2_#_BRCA_00136_TCGA-A7-A0DB-01Z-00-DX2,-19.6083708000922,17.9336482251807,5
4_#_BRCA_00136_TCGA-A7-A0DB-01Z-00-DX2,-19.4386801353397,17.6000007536005,5
5_#_BRCA_00136_TCGA-A7-A0DB-01Z-00-DX2,-18.554467412994,12.4539945082378,5
0_#_BRCA_00137_TCGA-A7-A0DC-01Z-00-DX1,-16.4701961480562,-20.2160821298243,2
1_#_BRCA_00137_TCGA-A7-A0DC-01Z-00-DX1,-16.4471579162143,-20.0822288951412,2
3_#_BRCA_00137_TCGA-A7-A0DC-01Z-00-DX1,-2.8783831157004,-14.4257149418281,2
4_#_BRCA_00137_TCGA-A7-A0DC-01Z-00-DX1,-2.49731655922724,-33.5013362093096,2
5_#_BRCA_00137_TCGA-A7-A0DC-01Z-00-DX1,-2.78248550944446,-14.1077994177822,2
2_#_BRCA_00137_TCGA-A7-A0DC-01Z-00-DX1,-3.41108164297475,-15.598332061517,2
6_#_BRCA_00137_TCGA-A7-A0DC-01Z-00-DX1,-2.39760034011571,-11.9913277950431,5
0_#_BRCA_00138_TCGA-A7-A0DC-01Z-00-DX2,-7.13338277066631,-23.5617779073847,2
1_#_BRCA_00138_TCGA-A7-A0DC-01Z-00-DX2,-2.82861516477585,-15.7141685724071,5
2_#_BRCA_00138_TCGA-A7-A0DC-01Z-00-DX2,-16.5447941171652,-20.2412971633487,2
3_#_BRCA_00138_TCGA-A7-A0DC-01Z-00-DX2,-2.52820970429012,-15.5876679071982,5
4_#_BRCA_00138_TCGA-A7-A0DC-01Z-00-DX2,-2.49875520383066,-16.0677562295078,5
5_#_BRCA_00138_TCGA-A7-A0DC-01Z-00-DX2,-15.9464017822302,-20.2868850932094,2
0_#_BRCA_00139_TCGA-A7-A13D-01Z-00-DX1,-19.3828105448441,15.5271340619466,5
1_#_BRCA_00139_TCGA-A7-A13D-01Z-00-DX1,-19.8454893339261,2.84810168968891,5
3_#_BRCA_00139_TCGA-A7-A13D-01Z-00-DX1,-22.8979589259677,18.0751487917399,5
6_#_BRCA_00139_TCGA-A7-A13D-01Z-00-DX1,-20.0492046130108,2.21223674022847,9
5_#_BRCA_00139_TCGA-A7-A13D-01Z-00-DX1,-19.2502643922096,15.3332936899798,5
4_#_BRCA_00139_TCGA-A7-A13D-01Z-00-DX1,-19.8878403130671,2.63948103848101,5
2_#_BRCA_00139_TCGA-A7-A13D-01Z-00-DX1,-18.9822599980581,3.78178875297398,9
0_#_BRCA_00140_TCGA-A7-A13D-01Z-00-DX2,-20.1327210453775,1.9720669074176,9
2_#_BRCA_00140_TCGA-A7-A13D-01Z-00-DX2,-20.2010635505095,2.05261673653524,9
1_#_BRCA_00140_TCGA-A7-A13D-01Z-00-DX2,-19.4864229979105,14.9476358792705,5
4_#_BRCA_00140_TCGA-A7-A13D-01Z-00-DX2,-20.1158924023747,2.16219124006549,9
3_#_BRCA_00140_TCGA-A7-A13D-01Z-00-DX2,-20.1374603404709,1.84181882451149,9
5_#_BRCA_00140_TCGA-A7-A13D-01Z-00-DX2,-20.2434990325342,2.02022663713934,9
6_#_BRCA_00140_TCGA-A7-A13D-01Z-00-DX2,-0.893087204431294,-26.6570950112661,9
0_#_BRCA_00141_TCGA-A7-A13E-01Z-00-DX1,-24.6001492758075,18.9481051217054,5
4_#_BRCA_00141_TCGA-A7-A13E-01Z-00-DX1,-24.8630960860002,16.8769997235034,5
2_#_BRCA_00141_TCGA-A7-A13E-01Z-00-DX1,-27.4052943564531,-2.54190277041865,2
6_#_BRCA_00141_TCGA-A7-A13E-01Z-00-DX1,-29.5283755024209,10.4880646579359,2
3_#_BRCA_00141_TCGA-A7-A13E-01Z-00-DX1,-20.0751454736093,21.5789513696813,5
1_#_BRCA_00141_TCGA-A7-A13E-01Z-00-DX1,-24.6757510196291,9.09261807143663,5
5_#_BRCA_00141_TCGA-A7-A13E-01Z-00-DX1,-29.5187397568871,10.4099311567401,2
0_#_BRCA_00142_TCGA-A7-A13E-01Z-00-DX2,-20.4185522438934,-10.8934257522178,2
3_#_BRCA_00142_TCGA-A7-A13E-01Z-00-DX2,-27.2247272501296,-2.83749220308163,2
1_#_BRCA_00142_TCGA-A7-A13E-01Z-00-DX2,16.9745968265586,-16.0601514596989,4
2_#_BRCA_00142_TCGA-A7-A13E-01Z-00-DX2,-27.3317936015326,-2.84300300644615,2
5_#_BRCA_00142_TCGA-A7-A13E-01Z-00-DX2,-27.5050538372774,-3.01980450078424,2
4_#_BRCA_00142_TCGA-A7-A13E-01Z-00-DX2,-33.2721173365366,4.13350069176559,2
6_#_BRCA_00142_TCGA-A7-A13E-01Z-00-DX2,0.515408491093758,34.7968327640791,6
0_#_BRCA_00143_TCGA-A7-A13F-01Z-00-DX1,-9.59093867834447,5.6443370684976,1
3_#_BRCA_00143_TCGA-A7-A13F-01Z-00-DX1,-15.6332409769073,13.6359148612954,5
2_#_BRCA_00143_TCGA-A7-A13F-01Z-00-DX1,34.5442102549418,18.4453136575543,7
1_#_BRCA_00143_TCGA-A7-A13F-01Z-00-DX1,-20.2525445759996,21.2984317657369,5
6_#_BRCA_00143_TCGA-A7-A13F-01Z-00-DX1,-20.3666422620899,21.7734355270021,5
4_#_BRCA_00143_TCGA-A7-A13F-01Z-00-DX1,-21.1423661130639,19.5390066760772,5
5_#_BRCA_00143_TCGA-A7-A13F-01Z-00-DX1,-9.80239642390078,28.1429522256808,5
0_#_BRCA_00144_TCGA-A7-A13F-01Z-00-DX2,-20.2025748545103,21.5554755136885,5
5_#_BRCA_00144_TCGA-A7-A13F-01Z-00-DX2,5.51870924907924,25.1994124430656,1
2_#_BRCA_00144_TCGA-A7-A13F-01Z-00-DX2,5.41048194867943,24.9864447931199,1
1_#_BRCA_00144_TCGA-A7-A13F-01Z-00-DX2,-9.75530240366961,28.0988595388863,5
4_#_BRCA_00144_TCGA-A7-A13F-01Z-00-DX2,5.35522655590201,25.2011479412267,1
3_#_BRCA_00144_TCGA-A7-A13F-01Z-00-DX2,5.5046875280207,26.8384365655055,1
2_#_BRCA_00145_TCGA-A7-A13G-01Z-00-DX1,-28.1089599269932,11.7014890899162,5
3_#_BRCA_00145_TCGA-A7-A13G-01Z-00-DX1,-27.8980154973571,11.2848931023681,5
0_#_BRCA_00145_TCGA-A7-A13G-01Z-00-DX1,-27.842051727143,11.2695496944767,5
1_#_BRCA_00145_TCGA-A7-A13G-01Z-00-DX1,-27.6206052520433,10.6405912125962,5
5_#_BRCA_00145_TCGA-A7-A13G-01Z-00-DX1,-28.3162235879531,11.8316909381454,5
6_#_BRCA_00145_TCGA-A7-A13G-01Z-00-DX1,-27.6190104426692,11.0686921816321,5
4_#_BRCA_00145_TCGA-A7-A13G-01Z-00-DX1,-6.61014895414981,8.19379762932844,5
2_#_BRCA_00146_TCGA-A7-A13G-01Z-00-DX2,-4.31027044187841,10.57801832681,5
1_#_BRCA_00146_TCGA-A7-A13G-01Z-00-DX2,-27.8523514395362,11.1915318743981,5
3_#_BRCA_00146_TCGA-A7-A13G-01Z-00-DX2,-28.1367737064853,11.7132531335323,5
0_#_BRCA_00146_TCGA-A7-A13G-01Z-00-DX2,-27.5472029604507,10.8456951695989,5
4_#_BRCA_00146_TCGA-A7-A13G-01Z-00-DX2,-27.3831852082876,10.9840702581624,5
4_#_BRCA_00147_TCGA-A7-A13H-01Z-00-DX1,-13.3128945612207,15.9756694862567,5
0_#_BRCA_00147_TCGA-A7-A13H-01Z-00-DX1,-13.0392275666256,15.7093056722804,5
1_#_BRCA_00147_TCGA-A7-A13H-01Z-00-DX1,-2.67681666393457,12.06036260214,1
2_#_BRCA_00147_TCGA-A7-A13H-01Z-00-DX1,-13.9686869383367,16.2719292974215,5
3_#_BRCA_00147_TCGA-A7-A13H-01Z-00-DX1,15.4630803115483,-3.94700668011591,4
5_#_BRCA_00147_TCGA-A7-A13H-01Z-00-DX1,-3.98676704085844,14.7310893837736,1
1_#_BRCA_00148_TCGA-A7-A13H-01Z-00-DX2,-4.66352024187374,7.74543847627307,5
0_#_BRCA_00148_TCGA-A7-A13H-01Z-00-DX2,-0.560308188157275,19.7258317771395,1
7_#_BRCA_00148_TCGA-A7-A13H-01Z-00-DX2,-19.898678205919,18.4022391858512,5
3_#_BRCA_00148_TCGA-A7-A13H-01Z-00-DX2,-1.20781609430037,20.8283727161486,1
2_#_BRCA_00148_TCGA-A7-A13H-01Z-00-DX2,-4.83892055188103,8.27090128993508,5
4_#_BRCA_00148_TCGA-A7-A13H-01Z-00-DX2,-23.1275090792237,15.8359857901548,5
6_#_BRCA_00148_TCGA-A7-A13H-01Z-00-DX2,-7.8696005527178,23.8014081698084,6
5_#_BRCA_00148_TCGA-A7-A13H-01Z-00-DX2,-4.55619679074041,7.69464585983673,5
0_#_BRCA_00149_TCGA-A7-A26E-01Z-00-DX1,-20.1110251611786,19.6175789889365,5
3_#_BRCA_00149_TCGA-A7-A26E-01Z-00-DX1,-19.3114265301854,18.6131499184088,5
4_#_BRCA_00149_TCGA-A7-A26E-01Z-00-DX1,-18.2203368190997,23.1314168277787,5
2_#_BRCA_00149_TCGA-A7-A26E-01Z-00-DX1,-18.3178918806473,23.238387843054,5
5_#_BRCA_00149_TCGA-A7-A26E-01Z-00-DX1,-19.9048954574911,23.275689269553,5
1_#_BRCA_00149_TCGA-A7-A26E-01Z-00-DX1,-10.1259929327475,31.7985897825866,6
6_#_BRCA_00149_TCGA-A7-A26E-01Z-00-DX1,-23.1104929962759,19.7906855815884,5
7_#_BRCA_00149_TCGA-A7-A26E-01Z-00-DX1,-22.128927765822,-28.4630932271135,9
0_#_BRCA_00150_TCGA-A7-A26F-01Z-00-DX1,-24.3139312838012,5.70471201966898,5
2_#_BRCA_00150_TCGA-A7-A26F-01Z-00-DX1,-23.8902145694687,5.76127933731539,5
1_#_BRCA_00150_TCGA-A7-A26F-01Z-00-DX1,-24.0682810841272,5.23583955158494,5
3_#_BRCA_00150_TCGA-A7-A26F-01Z-00-DX1,-24.0484447597254,6.06579037055742,5
5_#_BRCA_00150_TCGA-A7-A26F-01Z-00-DX1,-26.0255393623205,-2.22189256494861,2
4_#_BRCA_00150_TCGA-A7-A26F-01Z-00-DX1,-24.5195388726629,6.39825329370509,5
6_#_BRCA_00150_TCGA-A7-A26F-01Z-00-DX1,-24.1000554614665,5.61511067578893,5
7_#_BRCA_00150_TCGA-A7-A26F-01Z-00-DX1,-24.1952227042324,4.97709409702742,5
1_#_BRCA_00151_TCGA-A7-A26G-01Z-00-DX1,-0.312851396901172,23.1816046379771,1
3_#_BRCA_00151_TCGA-A7-A26G-01Z-00-DX1,0.0585154926167148,23.5093954688363,1
2_#_BRCA_00151_TCGA-A7-A26G-01Z-00-DX1,2.09582809572565,22.5743103351668,1
0_#_BRCA_00151_TCGA-A7-A26G-01Z-00-DX1,-12.4850475907828,3.05679844907997,1
4_#_BRCA_00151_TCGA-A7-A26G-01Z-00-DX1,-18.4567492690079,15.8575665320672,5
6_#_BRCA_00151_TCGA-A7-A26G-01Z-00-DX1,-13.1288661361507,3.58623704836113,6
5_#_BRCA_00151_TCGA-A7-A26G-01Z-00-DX1,-0.0882119994395603,23.3838030963425,1
8_#_BRCA_00151_TCGA-A7-A26G-01Z-00-DX1,-17.5256692686852,-3.15873373521145,2
7_#_BRCA_00151_TCGA-A7-A26G-01Z-00-DX1,20.1425569606808,-1.23040802218515,4
2_#_BRCA_00152_TCGA-A7-A26H-01Z-00-DX1,-12.9419818642743,34.8080477747111,6
1_#_BRCA_00152_TCGA-A7-A26H-01Z-00-DX1,-9.1375437666048,-10.057645418823,5
3_#_BRCA_00152_TCGA-A7-A26H-01Z-00-DX1,-21.0044443867551,23.6806420551045,6
0_#_BRCA_00152_TCGA-A7-A26H-01Z-00-DX1,-18.4573291767544,11.3062137310916,5
6_#_BRCA_00152_TCGA-A7-A26H-01Z-00-DX1,-9.11390917515753,-10.1663889056089,9
4_#_BRCA_00152_TCGA-A7-A26H-01Z-00-DX1,-17.5596013948326,21.3574381170873,5
5_#_BRCA_00152_TCGA-A7-A26H-01Z-00-DX1,-18.3705853372572,11.3951672947806,5
7_#_BRCA_00152_TCGA-A7-A26H-01Z-00-DX1,-9.20056543124415,-10.1862542000798,9
2_#_BRCA_00153_TCGA-A7-A26I-01Z-00-DX1,-22.7584241749267,21.5715025305306,5
4_#_BRCA_00153_TCGA-A7-A26I-01Z-00-DX1,-16.5261629950631,20.8985968812321,5
0_#_BRCA_00153_TCGA-A7-A26I-01Z-00-DX1,-21.3909575184697,23.2773695281718,6
1_#_BRCA_00153_TCGA-A7-A26I-01Z-00-DX1,-16.3234565307427,21.542329784162,5
5_#_BRCA_00153_TCGA-A7-A26I-01Z-00-DX1,-19.2379653923533,15.8203941810255,5
3_#_BRCA_00153_TCGA-A7-A26I-01Z-00-DX1,-23.1552040909785,19.905882664888,5
6_#_BRCA_00153_TCGA-A7-A26I-01Z-00-DX1,-17.3017498243962,-8.26274580295206,5
7_#_BRCA_00153_TCGA-A7-A26I-01Z-00-DX1,-23.2878642377145,20.9704567694827,5
2_#_BRCA_00154_TCGA-A7-A26J-01Z-00-DX1,-17.7501958858769,15.596787595679,5
1_#_BRCA_00154_TCGA-A7-A26J-01Z-00-DX1,-16.9720133307212,14.2280967172475,5
4_#_BRCA_00154_TCGA-A7-A26J-01Z-00-DX1,-16.5432128619903,13.674753422917,5
6_#_BRCA_00154_TCGA-A7-A26J-01Z-00-DX1,-20.8735124836491,8.37979440379393,5
